"CustomerID","Recency","Frequency","Monetary","R_score","F_score","M_score","RFM_Score","Segment"
14382,5511,1,626.07,4,1,3,"413","Recent but Infrequent"
14383,7673,3,1247.69,3,3,4,"334","Loyal Customers"
14385,1798,3,202.11,5,3,1,"531","Big Spenders (New)"
14386,37491,1,142.4,1,1,1,"111","Lost Customers"
14387,6723,3,1770.56,4,3,4,"434","Loyal Customers"
14388,2147,8,3212.84,5,5,5,"555","Best Customers"
14389,11895,2,1043.46,3,3,4,"334","Loyal Customers"
14390,2139,9,4652.82,5,5,5,"555","Best Customers"
14393,29555,1,67.95,1,1,1,"111","Lost Customers"
14395,11096,8,2948.72,3,5,5,"355","Loyal Customers"
14396,11885,2,487.99,3,3,2,"332","Others"
14397,576,19,2612.96,5,5,5,"555","Best Customers"
14400,21665,1,574.7,2,1,3,"213","Others"
14401,937,13,4051.48,5,5,5,"555","Best Customers"
14403,19651,4,1475.81,2,4,4,"244","At Risk"
14404,6913,6,1474.32,3,5,4,"354","Loyal Customers"
14406,18391,1,156.75,2,1,1,"211","Others"
14407,17255,6,2157.73,2,5,5,"255","At Risk"
14408,2255,7,2606.53,5,5,5,"555","Best Customers"
14409,12583,6,2059.45,3,5,5,"355","Loyal Customers"
14410,15531,9,1105.07,2,5,4,"254","At Risk"
14411,38654,1,1063,1,1,4,"114","Others"
14412,8409,2,770.03,3,3,3,"333","Loyal Customers"
14413,43078,1,122.7,1,1,1,"111","Lost Customers"
14414,15418,7,1496.98,2,5,4,"254","At Risk"
14415,175,13,5900.28,5,5,5,"555","Best Customers"
14416,4508,2,490.22,4,3,3,"433","Loyal Customers"
14418,756,3,1937.25,5,3,4,"534","Loyal Customers"
14419,2294,6,1058.06,5,5,4,"554","Best Customers"
14420,16368,1,387.52,2,1,2,"212","Others"
14421,10543,2,813.11,3,3,3,"333","Loyal Customers"
14422,3534,5,3881.63,4,4,5,"445","Best Customers"
14423,29598,1,265.2,1,1,2,"112","Others"
14424,3690,1,322.08,4,1,2,"412","Recent but Infrequent"
14426,4893,10,4481.67,4,5,5,"455","Best Customers"
14427,9502,2,363.34,3,3,2,"332","Others"
14428,1305,5,1244.83,5,4,4,"544","Best Customers"
14431,38022,1,470.36,1,1,2,"112","Others"
14432,2065,6,2255.51,5,5,5,"555","Best Customers"
14434,4453,6,1372.8,4,5,4,"454","Best Customers"
14436,16345,1,89.06,2,1,1,"211","Others"
14437,43704,1,63,1,1,1,"111","Lost Customers"
14438,38307,1,131.9,1,1,1,"111","Lost Customers"
14439,39655,1,2661.24,1,1,5,"115","Others"
14440,1479,5,2357.68,5,4,5,"545","Best Customers"
14441,107,4,1712.89,5,4,4,"544","Best Customers"
14442,27756,2,1589.82,1,3,4,"134","Others"
14443,10280,4,1420.2,3,4,4,"344","Loyal Customers"
14446,5744,3,842.49,4,3,3,"433","Loyal Customers"
14447,3987,5,1163.23,4,4,4,"444","Best Customers"
14448,1900,2,375.35,5,3,2,"532","Big Spenders (New)"
14449,3887,4,907.1,4,4,3,"443","Loyal Customers"
14450,25125,3,483.25,1,3,2,"132","Others"
14451,11164,2,662.59,3,3,3,"333","Loyal Customers"
14452,2200,2,264.44,5,3,2,"532","Big Spenders (New)"
14453,26224,1,119.93,1,1,1,"111","Lost Customers"
14456,1074,9,3062.4,5,5,5,"555","Best Customers"
14457,38662,1,113.64,1,1,1,"111","Lost Customers"
14459,22276,1,1837.92,2,1,4,"214","Others"
14460,17664,3,434.34,2,3,2,"232","Others"
14461,21494,3,2103.06,2,3,5,"235","Others"
14462,12049,11,2004.02,3,5,4,"354","Loyal Customers"
14463,16207,3,529.62,2,3,3,"233","Others"
14465,32325,3,1058.62,1,3,4,"134","Others"
14466,5945,7,2272.4,4,5,5,"455","Best Customers"
14467,3578,4,598.76,4,4,3,"443","Loyal Customers"
14470,2520,2,461.19,5,3,2,"532","Big Spenders (New)"
14472,16872,8,1936.84,2,5,4,"254","At Risk"
14473,13245,2,234.34,2,3,1,"231","Others"
14474,9122,1,547.66,3,1,3,"313","Others"
14475,12786,3,925.85,3,3,3,"333","Loyal Customers"
14476,33713,1,215.7,1,1,1,"111","Lost Customers"
14477,4147,4,1309.6,4,4,4,"444","Best Customers"
14479,33186,2,316.25,1,3,2,"132","Others"
14480,2337,1,279.05,5,1,2,"512","Recent but Infrequent"
14481,23292,2,636.51,2,3,3,"233","Others"
14482,3852,6,2068.15,4,5,5,"455","Best Customers"
14483,36117,1,137.1,1,1,1,"111","Lost Customers"
14484,9508,1,321.92,3,1,2,"312","Others"
14485,7717,1,165.75,3,1,1,"311","Others"
14487,5631,6,1196.33,4,5,4,"454","Best Customers"
14488,12346,1,1064.28,3,1,4,"314","Others"
14489,28213,1,463.38,1,1,2,"112","Others"
14491,24339,2,340.93,2,3,2,"232","Others"
14493,1227,5,2383.24,5,4,5,"545","Best Customers"
14494,5490,1,139.56,4,1,1,"411","Recent but Infrequent"
14495,9534,2,123.8,3,3,1,"331","Others"
14496,38809,2,538.81,1,3,3,"133","Others"
14497,38426,1,475.37,1,1,2,"112","Others"
14498,8339,5,1957.32,3,4,4,"344","Loyal Customers"
14499,5615,3,815.32,4,3,3,"433","Loyal Customers"
14500,15132,3,356.85,2,3,2,"232","Others"
14501,25396,2,251.21,1,3,2,"132","Others"
14502,4104,11,2470.67,4,5,5,"455","Best Customers"
14503,676,6,3543.26,5,5,5,"555","Best Customers"
14504,9272,4,673.26,3,4,3,"343","Loyal Customers"
14505,3519,8,5905.64,4,5,5,"455","Best Customers"
14506,3571,5,2012.17,4,4,4,"444","Best Customers"
14507,4896,6,1383.18,4,5,4,"454","Best Customers"
14508,4459,2,276.42,4,3,2,"432","Others"
14511,2333,5,1314.81,5,4,4,"544","Best Customers"
14512,26049,2,275.28,1,3,2,"132","Others"
14513,16689,3,455.59,2,3,2,"232","Others"
14514,11343,3,1055.35,3,3,4,"334","Loyal Customers"
14515,3707,6,2102.09,4,5,5,"455","Best Customers"
14517,6876,2,330.45,3,3,2,"332","Others"
14518,11725,1,174.37,3,1,1,"311","Others"
14520,36981,1,165,1,1,1,"111","Lost Customers"
14522,5025,4,974.54,4,4,4,"444","Best Customers"
14523,17426,1,241.09,2,1,1,"211","Others"
14524,6526,9,1867.68,4,5,4,"454","Best Customers"
14525,4107,9,4332.2,4,5,5,"455","Best Customers"
14527,473,55,8159.47,5,5,5,"555","Best Customers"
14528,7503,1,364.22,3,1,2,"312","Others"
14529,11132,3,620.04,3,3,3,"333","Loyal Customers"
14530,5466,6,2925.91,4,5,5,"455","Best Customers"
14532,31261,4,932.85,1,4,3,"143","At Risk"
14533,5077,7,1949.72,4,5,4,"454","Best Customers"
14534,474,18,4447.05,5,5,5,"555","Best Customers"
14535,11129,3,2864.19,3,3,5,"335","Loyal Customers"
14536,33792,1,171.8,1,1,1,"111","Lost Customers"
14537,10681,1,355.56,3,1,2,"312","Others"
14538,11853,2,388.25,3,3,2,"332","Others"
14539,3238,2,537.48,4,3,3,"433","Loyal Customers"
14540,2043,3,996.26,5,3,4,"534","Loyal Customers"
14541,10880,8,1461.65,3,5,4,"354","Loyal Customers"
14542,25855,1,103.25,1,1,1,"111","Lost Customers"
14543,5718,16,3630.33,4,5,5,"455","Best Customers"
14544,4988,2,2024.45,4,3,4,"434","Loyal Customers"
14546,1086,5,2578.09,5,4,5,"545","Best Customers"
14547,810,8,4007.54,5,5,5,"555","Best Customers"
14548,21797,2,652.8,2,3,3,"233","Others"
14549,38692,1,289.24,1,1,2,"112","Others"
14550,2186,2,765.62,5,3,3,"533","Loyal Customers"
14551,3848,2,186.23,4,3,1,"431","Others"
14552,21934,1,165.07,2,1,1,"211","Others"
14553,4067,5,859.27,4,4,3,"443","Loyal Customers"
14554,2077,4,2381.04,5,4,5,"545","Best Customers"
14555,10479,2,324.14,3,3,2,"332","Others"
14557,14649,1,788.38,2,1,3,"213","Others"
14560,1272,22,2237.77,5,5,5,"555","Best Customers"
14561,13423,3,1080.76,2,3,4,"234","Others"
14562,811,18,5074.77,5,5,5,"555","Best Customers"
14565,16130,4,3099.12,2,4,5,"245","At Risk"
14566,17687,1,1432,2,1,4,"214","Others"
14567,10445,2,1530.36,3,3,4,"334","Loyal Customers"
14569,171,1,227.39,5,1,1,"511","Recent but Infrequent"
14570,35990,2,218.06,1,3,1,"131","Others"
14572,626,7,2832.84,5,5,5,"555","Best Customers"
14573,25066,9,1653.42,1,5,4,"154","At Risk"
14576,44753,1,35.4,1,1,1,"111","Lost Customers"
14577,2653,4,859.71,5,4,3,"543","Loyal Customers"
14578,591,1,168.63,5,1,1,"511","Recent but Infrequent"
14581,3340,1,138.6,4,1,1,"411","Recent but Infrequent"
14582,8245,1,114.11,3,1,1,"311","Others"
14583,1118,5,1052.55,5,4,4,"544","Best Customers"
14584,23635,4,1042.26,2,4,4,"244","At Risk"
14585,9499,1,157.05,3,1,1,"311","Others"
14586,35677,1,237.36,1,1,1,"111","Lost Customers"
14587,3896,9,1601.14,4,5,4,"454","Best Customers"
14589,44703,1,39.75,1,1,1,"111","Lost Customers"
14591,3067,4,1447.14,4,4,4,"444","Best Customers"
14592,7014,3,570.46,3,3,3,"333","Loyal Customers"
14593,4290,3,617.99,4,3,3,"433","Loyal Customers"
14594,1300,2,379.83,5,3,2,"532","Big Spenders (New)"
14595,4096,6,1740.6,4,5,4,"454","Best Customers"
14597,2442,2,883.15,5,3,3,"533","Loyal Customers"
14598,8720,1,221.97,3,1,1,"311","Others"
14600,38302,1,393.33,1,1,2,"112","Others"
14601,2318,1,213.96,5,1,1,"511","Recent but Infrequent"
14603,35418,1,660,1,1,3,"113","Others"
14606,118,93,12156.65,5,5,5,"555","Best Customers"
14607,3228,14,16569.5,4,5,5,"455","Best Customers"
14608,870,4,1785.15,5,4,4,"544","Best Customers"
14609,12921,4,601.56,2,4,3,"243","At Risk"
14616,32002,3,406.08,1,3,2,"132","Others"
14618,1903,3,553.44,5,3,3,"533","Loyal Customers"
14619,32291,1,394.44,1,1,2,"112","Others"
14620,27927,2,412.78,1,3,2,"132","Others"
14621,150,5,1788.36,5,4,4,"544","Best Customers"
14622,25547,1,320.58,1,1,2,"112","Others"
14623,6704,5,889.25,4,4,3,"443","Loyal Customers"
14624,10537,2,225.85,3,3,1,"331","Others"
14625,26624,2,899.63,1,3,3,"133","Others"
14626,4936,4,2791.27,4,4,5,"445","Best Customers"
14628,15383,2,671.96,2,3,3,"233","Others"
14629,867,2,959.01,5,3,4,"534","Loyal Customers"
14631,9563,3,1006.98,3,3,4,"334","Loyal Customers"
14632,34342,1,114.56,1,1,1,"111","Lost Customers"
14633,34561,1,344.9,1,1,2,"112","Others"
14636,7287,2,609.85,3,3,3,"333","Loyal Customers"
14638,9644,1,443.6,3,1,2,"312","Others"
14639,9885,6,2984.49,3,5,5,"355","Loyal Customers"
14640,5031,6,2125.08,4,5,5,"455","Best Customers"
14641,4418,1,110.46,4,1,1,"411","Recent but Infrequent"
14642,10865,1,96.12,3,1,1,"311","Others"
14643,23817,2,693.81,2,3,3,"233","Others"
14644,12348,2,830.76,3,3,3,"333","Loyal Customers"
14645,22531,2,597.09,2,3,3,"233","Others"
14646,249,71,268728.6,5,5,5,"555","Best Customers"
14647,27485,1,243.22,1,1,1,"111","Lost Customers"
14649,952,4,1417.29,5,4,4,"544","Best Customers"
14651,12216,2,654.6,3,3,3,"333","Loyal Customers"
14652,13512,1,114.18,2,1,1,"211","Others"
14653,185,7,1947.55,5,5,4,"554","Best Customers"
14655,1470,4,1932.23,5,4,4,"544","Best Customers"
14656,23699,2,291.05,2,3,2,"232","Others"
14657,3579,4,848.22,4,4,3,"443","Loyal Customers"
14658,1058,2,247.15,5,3,1,"531","Big Spenders (New)"
14659,1555,9,2529.93,5,5,5,"555","Best Customers"
14660,14920,2,285.74,2,3,2,"232","Others"
14661,5639,1,107.95,4,1,1,"411","Recent but Infrequent"
14662,5736,4,771.17,4,4,3,"443","Loyal Customers"
14664,4177,2,637.89,4,3,3,"433","Loyal Customers"
14665,11335,5,1835.7,3,4,4,"344","Loyal Customers"
14666,5034,1,195.25,4,1,1,"411","Recent but Infrequent"
14667,2287,25,9241.2,5,5,5,"555","Best Customers"
14669,31816,3,1269.99,1,3,4,"134","Others"
14670,35929,2,411.53,1,3,2,"132","Others"
14672,31062,2,765.55,1,3,3,"133","Others"
14673,628,5,1736.4,5,4,4,"544","Best Customers"
14675,3332,1,604.75,4,1,3,"413","Recent but Infrequent"
14676,6507,6,2548.24,4,5,5,"455","Best Customers"
14680,5228,16,28754.11,4,5,5,"455","Best Customers"
14681,12621,3,498.95,3,3,3,"333","Loyal Customers"
14682,26053,2,52,1,3,1,"131","Others"
14684,5398,5,1236.28,4,4,4,"444","Best Customers"
14687,17153,1,628.38,2,1,3,"213","Others"
14688,1330,21,5630.87,5,5,5,"555","Best Customers"
14689,28411,1,112.8,1,1,1,"111","Lost Customers"
14690,8682,2,371.7,3,3,2,"332","Others"
14691,6288,5,2114.33,4,4,5,"445","Best Customers"
14692,20386,4,591.55,2,4,3,"243","At Risk"
14693,34528,1,172.9,1,1,1,"111","Lost Customers"
14696,930,7,2078.95,5,5,5,"555","Best Customers"
14697,29594,2,188.61,1,3,1,"131","Others"
14698,235,5,1250.76,5,4,4,"544","Best Customers"
14699,29124,1,109.13,1,1,1,"111","Lost Customers"
14700,6695,3,2235.3,4,3,5,"435","Loyal Customers"
14701,2178,9,2549.37,5,5,5,"555","Best Customers"
14702,116,17,3292.14,5,5,5,"555","Best Customers"
14703,2900,1,318.17,5,1,2,"512","Recent but Infrequent"
14704,2450,9,1546.91,5,5,4,"554","Best Customers"
14705,26940,1,179,1,1,1,"111","Lost Customers"
14708,585,3,1126.37,5,3,4,"534","Loyal Customers"
14709,2960,13,4921.04,4,5,5,"455","Best Customers"
14710,2758,4,606.13,5,4,3,"543","Loyal Customers"
14711,2119,11,2868.8,5,5,5,"555","Best Customers"
14712,5968,3,917.07,4,3,3,"433","Loyal Customers"
14713,1733,11,2666.36,5,5,5,"555","Best Customers"
14714,5030,1,160.19,4,1,1,"411","Recent but Infrequent"
14715,5074,4,867.38,4,4,3,"443","Loyal Customers"
14716,8448,2,329.68,3,3,2,"332","Others"
14719,211,5,1602.13,5,4,4,"544","Best Customers"
14720,1182,3,663.81,5,3,3,"533","Loyal Customers"
14722,21375,1,187.92,2,1,1,"211","Others"
14723,2096,6,1158.3,5,5,4,"554","Best Customers"
14725,5049,1,718.08,4,1,3,"413","Recent but Infrequent"
14727,35333,1,268.58,1,1,2,"112","Others"
14729,45067,1,313.49,1,1,2,"112","Others"
14730,173,8,2005.06,5,5,4,"554","Best Customers"
14731,9274,3,380.02,3,3,2,"332","Others"
14732,1498,8,2702.49,5,5,5,"555","Best Customers"
14733,3284,12,9585.91,4,5,5,"455","Best Customers"
14735,713,32,6065.69,5,5,5,"555","Best Customers"
14737,832,3,1164.55,5,3,4,"534","Loyal Customers"
14738,8429,7,1314.45,3,5,4,"354","Loyal Customers"
14739,868,7,3902.28,5,5,5,"555","Best Customers"
14740,26745,3,1448.21,1,3,4,"134","Others"
14741,2584,6,1400.34,5,5,4,"554","Best Customers"
14744,3334,7,1099.98,4,5,4,"454","Best Customers"
14745,17841,5,1220.26,2,4,4,"244","At Risk"
14747,32722,1,328.2,1,1,2,"112","Others"
14748,5864,5,1415.75,4,4,4,"444","Best Customers"
14752,8587,1,389.64,3,1,2,"312","Others"
14753,14998,1,563.15,2,1,3,"213","Others"
14754,8750,2,638.05,3,3,3,"333","Loyal Customers"
14755,2029,11,5010.28,5,5,5,"555","Best Customers"
14756,2912,1,738.96,5,1,3,"513","Recent but Infrequent"
14757,13398,1,420.5,2,1,2,"212","Others"
14758,21305,4,1484.06,2,4,4,"244","At Risk"
14759,974,3,1625.97,5,3,4,"534","Loyal Customers"
14760,37503,1,89.2,1,1,1,"111","Lost Customers"
14761,10793,2,255.9,3,3,2,"332","Others"
14762,34494,1,300.52,1,1,2,"112","Others"
14764,9195,1,278.3,3,1,2,"312","Others"
14765,5857,3,254.11,4,3,2,"432","Others"
14766,1474,6,2473.37,5,5,5,"555","Best Customers"
14768,3575,2,192.6,4,3,1,"431","Others"
14769,566,8,10674.75,5,5,5,"555","Best Customers"
14770,30666,2,876.42,1,3,3,"133","Others"
14772,17738,1,139.26,2,1,1,"211","Others"
14775,10726,3,1011.9,3,3,4,"334","Loyal Customers"
14776,9671,11,2538.3,3,5,5,"355","Loyal Customers"
14778,19207,2,730.86,2,3,3,"233","Others"
14779,35941,3,386.15,1,3,2,"132","Others"
14780,10309,2,447.68,3,3,2,"332","Others"
14782,39703,1,200.1,1,1,1,"111","Lost Customers"
14784,5608,2,289.99,4,3,2,"432","Others"
14785,2151,2,77.4,5,3,1,"531","Big Spenders (New)"
14788,1214,2,679.44,5,3,3,"533","Loyal Customers"
14789,5850,1,197.64,4,1,1,"411","Recent but Infrequent"
14790,3476,4,745.06,4,4,3,"443","Loyal Customers"
14792,11584,1,6.2,3,1,1,"311","Others"
14793,4251,1,228.99,4,1,1,"411","Recent but Infrequent"
14794,568,7,1319.91,5,5,4,"554","Best Customers"
14795,23493,1,131.45,2,1,1,"211","Others"
14796,162,17,8022.49,5,5,5,"555","Best Customers"
14798,9965,3,173.74,3,3,1,"331","Others"
14799,9667,1,157.7,3,1,1,"311","Others"
14800,9297,12,4339.74,3,5,5,"355","Loyal Customers"
14801,11346,1,193.14,3,1,1,"311","Others"
14803,23022,3,845.55,2,3,3,"233","Others"
14804,1597,1,353.27,5,1,2,"512","Recent but Infrequent"
14805,2956,4,554.65,4,4,3,"443","Loyal Customers"
14806,13381,1,193.39,2,1,1,"211","Others"
14808,8077,8,2741.17,3,5,5,"355","Loyal Customers"
14810,8258,11,2087.88,3,5,5,"355","Loyal Customers"
14813,44520,2,155.43,1,3,1,"131","Others"
14815,7422,2,778.5,3,3,3,"333","Loyal Customers"
14816,26777,1,271.85,1,1,2,"112","Others"
14817,27307,2,1110.34,1,3,4,"134","Others"
14818,13174,3,657.8,2,3,3,"233","Others"
14819,11742,2,272.07,3,3,2,"332","Others"
14820,4235,4,507.29,4,4,3,"443","Loyal Customers"
14821,43919,1,48.8,1,1,1,"111","Lost Customers"
14823,25104,3,321.43,1,3,2,"132","Others"
14824,2130,4,1127.71,5,4,4,"544","Best Customers"
14825,757,12,2226.91,5,5,5,"555","Best Customers"
14828,26728,3,2139.76,1,3,5,"135","Others"
14829,5898,4,697.55,4,4,3,"443","Loyal Customers"
14830,10122,1,197.13,3,1,1,"311","Others"
14834,3750,6,1720.3,4,5,4,"454","Best Customers"
14836,2076,3,102.45,5,3,1,"531","Big Spenders (New)"
14837,15356,4,1649.5,2,4,4,"244","At Risk"
14840,34758,1,62.85,1,1,1,"111","Lost Customers"
14841,10090,6,3295.76,3,5,5,"355","Loyal Customers"
14842,8567,4,2824.69,3,4,5,"345","Loyal Customers"
14844,11560,4,3189.81,3,4,5,"345","Loyal Customers"
14847,21636,1,309.4,2,1,2,"212","Others"
14849,4412,25,7930.54,4,5,5,"455","Best Customers"
14850,38775,1,325.75,1,1,2,"112","Others"
14851,4778,2,511.35,4,3,3,"433","Loyal Customers"
14852,10757,6,2836.69,3,5,5,"355","Loyal Customers"
14853,4971,2,475.8,4,3,2,"432","Others"
14854,13676,7,2759.83,2,5,5,"255","At Risk"
14855,18412,2,645.65,2,3,3,"233","Others"
14856,7304,3,1311.38,3,3,4,"334","Loyal Customers"
14857,11086,2,1173.12,3,3,4,"334","Loyal Customers"
14859,2730,4,1353.74,5,4,4,"544","Best Customers"
14860,4050,1,170.32,4,1,1,"411","Recent but Infrequent"
14861,9925,1,125.79,3,1,1,"311","Others"
14862,5489,2,841.2,4,3,3,"433","Loyal Customers"
14863,5914,1,266.76,4,1,2,"412","Recent but Infrequent"
14865,1226,2,52.2,5,3,1,"531","Big Spenders (New)"
14866,2248,12,14389.9,5,5,5,"555","Best Customers"
14867,25779,3,710.28,1,3,3,"133","Others"
14868,624,8,2953.59,5,5,5,"555","Best Customers"
14869,1543,2,725.7,5,3,3,"533","Loyal Customers"
14870,34159,1,327.25,1,1,2,"112","Others"
14871,673,4,522.38,5,4,3,"543","Loyal Customers"
14873,28441,1,519.68,1,1,3,"113","Others"
14875,17282,2,1465.32,2,3,4,"234","Others"
14878,2732,9,1485.54,5,5,4,"554","Best Customers"
14880,13523,3,706.19,2,3,3,"233","Others"
14881,4158,1,255.4,4,1,2,"412","Recent but Infrequent"
14882,5619,2,589.7,4,3,3,"433","Loyal Customers"
14883,3970,6,761.59,4,5,3,"453","Loyal Customers"
14885,19712,1,765.32,2,1,3,"213","Others"
14886,33036,1,364.8,1,1,2,"112","Others"
14887,13918,1,1862,2,1,4,"214","Others"
14888,28210,1,369.2,1,1,2,"112","Others"
14889,41108,1,135.9,1,1,1,"111","Lost Customers"
14890,33128,1,125.65,1,1,1,"111","Lost Customers"
14891,21486,2,554.38,2,3,3,"233","Others"
14893,1921,2,1237.85,5,3,4,"534","Loyal Customers"
14894,14696,1,655.75,2,1,3,"213","Others"
14895,1445,20,11138.71,5,5,5,"555","Best Customers"
14896,27835,2,468.77,1,3,2,"132","Others"
14897,1431,4,1366.38,5,4,4,"544","Best Customers"
14898,4757,6,1303.52,4,5,4,"454","Best Customers"
14901,2332,9,1421.29,5,5,4,"554","Best Customers"
14902,5475,1,332.66,4,1,2,"412","Recent but Infrequent"
14903,4228,5,2810.63,4,4,5,"445","Best Customers"
14904,5492,1,396.96,4,1,2,"412","Recent but Infrequent"
14905,22581,2,616.15,2,3,3,"233","Others"
14907,648,7,3501.1,5,5,5,"555","Best Customers"
14908,13274,1,277.8,2,1,2,"212","Others"
14910,570,4,434.35,5,4,2,"542","Big Spenders (New)"
14911,154,201,143825.06,5,5,5,"555","Best Customers"
14912,3479,2,867.85,4,3,3,"433","Loyal Customers"
14913,7261,4,1227.43,3,4,4,"344","Loyal Customers"
14915,15395,2,307.48,2,3,2,"232","Others"
14916,12571,4,1268.98,3,4,4,"344","Loyal Customers"
14918,18157,2,1610.15,2,3,4,"234","Others"
14920,28860,2,977.77,1,3,4,"134","Others"
14921,6269,2,1316.07,4,3,4,"434","Loyal Customers"
14923,9557,1,749.1,3,1,3,"313","Others"
14924,32276,1,310.05,1,1,2,"112","Others"
14929,6647,1,223.88,4,1,1,"411","Recent but Infrequent"
14930,17492,3,2372.86,2,3,5,"235","Others"
14931,1029,5,1257.68,5,4,4,"544","Best Customers"
14932,43585,1,363.53,1,1,2,"112","Others"
14934,14390,2,1890.94,2,3,4,"234","Others"
14935,37514,1,1784.71,1,1,4,"114","Others"
14936,6999,8,8137.02,3,5,5,"355","Loyal Customers"
14937,10385,3,1621.88,3,3,4,"334","Loyal Customers"
14944,6090,12,5900.25,4,5,5,"455","Best Customers"
14946,2774,1,100.9,5,1,1,"511","Recent but Infrequent"
14947,12876,2,290.82,2,3,2,"232","Others"
14948,4699,6,1101.97,4,5,4,"454","Best Customers"
14950,4057,1,371.2,4,1,2,"412","Recent but Infrequent"
14951,13924,1,311.69,2,1,2,"212","Others"
14952,11074,11,8099.49,3,5,5,"355","Loyal Customers"
14953,5266,1,289.82,4,1,2,"412","Recent but Infrequent"
14954,2638,1,336.17,5,1,2,"512","Recent but Infrequent"
14957,33046,1,58.49,1,1,1,"111","Lost Customers"
14958,21377,3,499.68,2,3,3,"233","Others"
14959,11639,4,695.42,3,4,3,"343","Loyal Customers"
14960,1537,2,221.27,5,3,1,"531","Big Spenders (New)"
14961,2320,9,7044.68,5,5,5,"555","Best Customers"
14962,35151,1,126.7,1,1,1,"111","Lost Customers"
14963,1958,5,1487.8,5,4,4,"544","Best Customers"
14964,32462,1,206.21,1,1,1,"111","Lost Customers"
14965,16154,2,599,2,3,3,"233","Others"
14966,2797,1,191.32,5,1,1,"511","Recent but Infrequent"
14967,9399,1,463.8,3,1,2,"312","Others"
14968,6251,1,147.59,4,1,1,"411","Recent but Infrequent"
14970,12366,4,1592.06,3,4,4,"344","Loyal Customers"
14971,7011,3,1116.57,3,3,4,"334","Loyal Customers"
14972,19354,1,114.77,2,1,1,"211","Others"
14973,17230,3,1314.45,2,3,4,"234","Others"
14974,7547,1,114.39,3,1,1,"311","Others"
14975,10532,1,279.94,3,1,2,"312","Others"
14976,10476,7,790.86,3,5,3,"353","Loyal Customers"
14978,12917,5,1931.42,2,4,4,"244","At Risk"
14981,32302,1,102.12,1,1,1,"111","Lost Customers"
14984,4047,2,213.27,4,3,1,"431","Others"
14985,26924,2,296.75,1,3,2,"132","Others"
14987,3236,2,326.4,4,3,2,"432","Others"
14988,28636,1,334.54,1,1,2,"112","Others"
14995,7746,2,233.23,3,3,1,"331","Others"
14997,9121,3,546.2,3,3,3,"333","Loyal Customers"
14998,23794,2,429.87,2,3,2,"232","Others"
15000,9304,1,490.52,3,1,3,"313","Others"
15002,18210,4,1641.76,2,4,4,"244","At Risk"
15004,21378,1,1246.32,2,1,4,"214","Others"
15005,3142,28,6316.57,4,5,5,"455","Best Customers"
15006,9678,1,502.09,3,1,3,"313","Others"
15007,22815,1,156.91,2,1,1,"211","Others"
15009,2644,3,1261.78,5,3,4,"534","Loyal Customers"
15010,7107,1,308.94,3,1,2,"312","Others"
15012,10179,2,423.04,3,3,2,"332","Others"
15014,8437,2,260.17,3,3,2,"332","Others"
15016,24161,1,170.04,2,1,1,"211","Others"
